125.243.200.121 - - [26/Sep/2017:00:00:00 +0200] "GET /products/view/abc HTTP/1.1" 500 8922 "https://us.search.yahoo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1"
5.242.210.209 - - [26/Sep/2017:02:21:33 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
233.233.153.173 - - [26/Sep/2017:02:29:00 +0200] "GET /products/view/124 HTTP/1.1" 404 5618 "https://www.sanders.com/category/" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
212.22.36.25 - - [26/Sep/2017:02:36:27 +0200] "GET / HTTP/1.1" 200 6555 "https://www.sanders.com/category/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
212.22.36.25 - - [26/Sep/2017:02:36:27 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
212.22.36.25 - - [26/Sep/2017:02:36:27 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
212.22.36.25 - - [26/Sep/2017:02:36:27 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
212.22.36.25 - - [26/Sep/2017:02:36:27 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
212.22.36.25 - - [26/Sep/2017:02:36:27 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
161.76.44.211 - - [26/Sep/2017:02:43:54 +0200] "GET / HTTP/1.1" 200 6555 "https://www.google.com" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
161.76.44.211 - - [26/Sep/2017:02:43:54 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
161.76.44.211 - - [26/Sep/2017:02:43:54 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
161.76.44.211 - - [26/Sep/2017:02:43:54 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
161.76.44.211 - - [26/Sep/2017:02:43:54 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
161.76.44.211 - - [26/Sep/2017:02:43:54 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
127.177.240.207 - - [26/Sep/2017:02:51:21 +0200] "GET /products?sort=date&direction=desc HTTP/1.1" 200 8543 "https://myweb.com/products/view/124" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
127.177.240.207 - - [26/Sep/2017:02:51:21 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
127.177.240.207 - - [26/Sep/2017:02:51:21 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
127.177.240.207 - - [26/Sep/2017:02:51:21 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
127.177.240.207 - - [26/Sep/2017:02:51:21 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
127.177.240.207 - - [26/Sep/2017:02:51:21 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
95.98.167.23 - - [26/Sep/2017:02:58:48 +0200] "GET /products/view/124 HTTP/1.1" 404 5618 "https://us.search.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
224.151.169.53 - - [26/Sep/2017:03:06:15 +0200] "GET /products HTTP/1.1" 200 9229 "https://us.search.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
224.151.169.53 - - [26/Sep/2017:03:06:15 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
224.151.169.53 - - [26/Sep/2017:03:06:15 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
224.151.169.53 - - [26/Sep/2017:03:06:15 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
224.151.169.53 - - [26/Sep/2017:03:06:15 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
224.151.169.53 - - [26/Sep/2017:03:06:15 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
215.200.8.220 - - [26/Sep/2017:03:13:42 +0200] "GET /products/view/124 HTTP/1.1" 404 5618 "https://myweb.com/products/view/124" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
111.122.233.254 - - [26/Sep/2017:03:21:09 +0200] "GET / HTTP/1.1" 200 6555 "https://us.search.yahoo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
111.122.233.254 - - [26/Sep/2017:03:21:09 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
111.122.233.254 - - [26/Sep/2017:03:21:09 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
111.122.233.254 - - [26/Sep/2017:03:21:09 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
111.122.233.254 - - [26/Sep/2017:03:21:09 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
111.122.233.254 - - [26/Sep/2017:03:21:09 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
180.245.94.146 - - [26/Sep/2017:03:28:36 +0200] "GET /products HTTP/1.1" 200 9229 "https://us.search.yahoo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
180.245.94.146 - - [26/Sep/2017:03:28:36 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
180.245.94.146 - - [26/Sep/2017:03:28:36 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
180.245.94.146 - - [26/Sep/2017:03:28:36 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
180.245.94.146 - - [26/Sep/2017:03:28:36 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
180.245.94.146 - - [26/Sep/2017:03:28:36 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
125.24.63.77 - - [26/Sep/2017:03:36:03 +0200] "GET /admin/products HTTP/1.1" 200 6492 "http://www.jones-young.org/categories/search/homepage.jsp" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
125.24.63.77 - - [26/Sep/2017:03:36:03 +0200] "GET /css/admin.css HTTP/1.1" 200 8245 "https://myweb.com/admin/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
125.24.63.77 - - [26/Sep/2017:03:36:03 +0200] "GET /js/admin.js HTTP/1.1" 200 9658 "https://myweb.com/admin/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
200.158.75.102 - - [26/Sep/2017:03:43:30 +0200] "GET /products?sort=price&direction=asc HTTP/1.1" 200 6835 "https://myweb.com/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
200.158.75.102 - - [26/Sep/2017:03:43:30 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
200.158.75.102 - - [26/Sep/2017:03:43:30 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
200.158.75.102 - - [26/Sep/2017:03:43:30 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
200.158.75.102 - - [26/Sep/2017:03:43:30 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
200.158.75.102 - - [26/Sep/2017:03:43:30 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
12.6.176.207 - - [26/Sep/2017:03:50:57 +0200] "GET /admin/products HTTP/1.1" 200 6492 "https://www.bennett.info/author/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
12.6.176.207 - - [26/Sep/2017:03:50:57 +0200] "GET /css/admin.css HTTP/1.1" 200 8245 "https://myweb.com/admin/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
12.6.176.207 - - [26/Sep/2017:03:50:57 +0200] "GET /js/admin.js HTTP/1.1" 200 9658 "https://myweb.com/admin/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
115.218.219.53 - - [26/Sep/2017:03:58:24 +0200] "GET /products/view/abc HTTP/1.1" 500 8922 "https://www.google.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
66.227.37.92 - - [26/Sep/2017:04:05:51 +0200] "GET / HTTP/1.1" 200 6555 "https://myweb.com/products/view/124" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
66.227.37.92 - - [26/Sep/2017:04:05:51 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
66.227.37.92 - - [26/Sep/2017:04:05:51 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
66.227.37.92 - - [26/Sep/2017:04:05:51 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
66.227.37.92 - - [26/Sep/2017:04:05:51 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
66.227.37.92 - - [26/Sep/2017:04:05:51 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
179.11.29.91 - - [26/Sep/2017:04:13:18 +0200] "GET /products/view/abc HTTP/1.1" 500 8922 "https://www.bennett.info/author/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
85.243.98.232 - - [26/Sep/2017:04:20:45 +0200] "GET /products/view/124 HTTP/1.1" 404 5618 "http://vega.com/blog/category/home.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
139.152.72.71 - - [26/Sep/2017:04:28:12 +0200] "GET / HTTP/1.1" 200 6555 "https://www.sanders.com/category/" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
139.152.72.71 - - [26/Sep/2017:04:28:12 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
139.152.72.71 - - [26/Sep/2017:04:28:12 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
139.152.72.71 - - [26/Sep/2017:04:28:12 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
139.152.72.71 - - [26/Sep/2017:04:28:12 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
139.152.72.71 - - [26/Sep/2017:04:28:12 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
234.176.113.88 - - [26/Sep/2017:04:35:39 +0200] "GET /admin/products HTTP/1.1" 200 6492 "http://vega.com/blog/category/home.html" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
234.176.113.88 - - [26/Sep/2017:04:35:39 +0200] "GET /css/admin.css HTTP/1.1" 200 8245 "https://myweb.com/admin/products" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
234.176.113.88 - - [26/Sep/2017:04:35:39 +0200] "GET /js/admin.js HTTP/1.1" 200 9658 "https://myweb.com/admin/products" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
222.219.245.97 - - [26/Sep/2017:04:43:06 +0200] "GET /products/view/124 HTTP/1.1" 404 5618 "http://vega.com/blog/category/home.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
83.190.177.206 - - [26/Sep/2017:04:50:33 +0200] "GET /products HTTP/1.1" 200 9229 "https://us.search.yahoo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
83.190.177.206 - - [26/Sep/2017:04:50:33 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
83.190.177.206 - - [26/Sep/2017:04:50:33 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
83.190.177.206 - - [26/Sep/2017:04:50:33 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
83.190.177.206 - - [26/Sep/2017:04:50:33 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
83.190.177.206 - - [26/Sep/2017:04:50:33 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
181.233.104.195 - - [26/Sep/2017:04:58:00 +0200] "GET /admin/products HTTP/1.1" 200 6492 "https://hernandez-anderson.biz/privacy.jsp" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
181.233.104.195 - - [26/Sep/2017:04:58:00 +0200] "GET /css/admin.css HTTP/1.1" 200 8245 "https://myweb.com/admin/products" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
181.233.104.195 - - [26/Sep/2017:04:58:00 +0200] "GET /js/admin.js HTTP/1.1" 200 9658 "https://myweb.com/admin/products" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0"
96.166.85.224 - - [26/Sep/2017:05:05:27 +0200] "GET / HTTP/1.1" 200 6555 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
96.166.85.224 - - [26/Sep/2017:05:05:27 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
96.166.85.224 - - [26/Sep/2017:05:05:27 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
96.166.85.224 - - [26/Sep/2017:05:05:27 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
96.166.85.224 - - [26/Sep/2017:05:05:27 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
96.166.85.224 - - [26/Sep/2017:05:05:27 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
80.68.8.182 - - [26/Sep/2017:05:12:54 +0200] "GET /admin/products HTTP/1.1" 200 6492 "https://www.bing.com/" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
80.68.8.182 - - [26/Sep/2017:05:12:54 +0200] "GET /css/admin.css HTTP/1.1" 200 8245 "https://myweb.com/admin/products" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
80.68.8.182 - - [26/Sep/2017:05:12:54 +0200] "GET /js/admin.js HTTP/1.1" 200 9658 "https://myweb.com/admin/products" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
186.20.135.130 - - [26/Sep/2017:05:20:21 +0200] "GET /products HTTP/1.1" 200 9229 "https://hernandez-anderson.biz/privacy.jsp" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
186.20.135.130 - - [26/Sep/2017:05:20:21 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
186.20.135.130 - - [26/Sep/2017:05:20:21 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
186.20.135.130 - - [26/Sep/2017:05:20:21 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
186.20.135.130 - - [26/Sep/2017:05:20:21 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
186.20.135.130 - - [26/Sep/2017:05:20:21 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
193.240.41.242 - - [26/Sep/2017:05:27:48 +0200] "GET /products?sort=date&direction=desc HTTP/1.1" 200 8543 "https://myweb.com/products/view/abc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
193.240.41.242 - - [26/Sep/2017:05:27:48 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
193.240.41.242 - - [26/Sep/2017:05:27:48 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
193.240.41.242 - - [26/Sep/2017:05:27:48 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
193.240.41.242 - - [26/Sep/2017:05:27:48 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
193.240.41.242 - - [26/Sep/2017:05:27:48 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
